epoch,time
178,0.5998706817626953
179,0.589949369430542
180,0.6059825420379639
181,0.605679988861084
182,0.5825309753417969
183,0.5986461639404297
184,0.59922194480896
185,0.5457358360290527
186,0.5346875190734863
187,0.5446197986602783
188,0.6153790950775146
189,0.5784473419189453
190,0.5403082370758057
191,0.5332183837890625
192,0.5454106330871582
193,0.5686917304992676
194,0.6088976860046387
195,0.5900328159332275
196,0.6390082836151123
197,0.634113073348999
198,0.597759485244751
199,0.5921764373779297
200,0.5950520038604736
201,0.5919723510742188
202,0.5725891590118408
203,0.5376901626586914
204,0.5404691696166992
205,0.5571017265319824
206,0.5285091400146484
207,0.5557544231414795
208,0.5380549430847168
209,0.5559625625610352
210,0.5394892692565918
211,0.6082875728607178
212,0.5985431671142578
213,0.5923473834991455
214,0.5756494998931885
215,0.5870883464813232
216,0.6098194122314453
217,0.5894901752471924
218,0.6041111946105957
219,0.5930080413818359
220,0.5659620761871338
221,0.5489280223846436
222,0.5446019172668457
223,0.5527439117431641
224,0.6182506084442139
225,0.5401821136474609
226,0.5339508056640625
227,0.5367958545684814
228,0.5666444301605225
229,0.6171162128448486
230,0.6057658195495605
231,0.646265983581543
232,0.597703218460083
233,0.584373950958252
234,0.6033926010131836
235,0.627495527267456
236,0.5981388092041016
237,0.5349979400634766
238,0.5409250259399414
239,0.5654354095458984
240,0.5429177284240723
241,0.5397629737854004
242,0.5554931163787842
243,0.5670773983001709
244,0.5416264533996582
245,0.5411086082458496
246,0.6120378971099854
247,0.6266944408416748
248,0.5910744667053223
249,0.5939359664916992
250,0.6252791881561279
251,0.6167395114898682
252,0.6346168518066406
253,0.6460511684417725
254,0.6054158210754395
255,0.5673701763153076
256,0.5690219402313232
257,0.585003137588501
258,0.5572793483734131
259,0.5618507862091064
260,0.5851681232452393
261,0.6318986415863037
262,0.5622761249542236
263,0.60174560546875
264,0.7169079780578613
265,0.5988297462463379
266,0.6091077327728271
267,0.596867561340332
268,0.6935093402862549
269,0.6059162616729736
270,0.5943670272827148
271,0.5836284160614014
272,0.5761146545410156
273,0.5581812858581543
274,0.5796792507171631
275,0.5796306133270264
