epoch;categorical_accuracy;loss;val_categorical_accuracy;val_loss
201;0.9916666746139526;0.0196429081261158;0.3199999928474426;14.51081371307373
202;0.9766666889190674;0.07365874946117401;0.6200000047683716;6.237854957580566
203;0.9916666746139526;0.03229479864239693;0.40666666626930237;7.147302150726318
204;0.9933333396911621;0.016831357032060623;0.6399999856948853;3.820636749267578
205;0.9866666793823242;0.027981925755739212;0.4466666579246521;5.195788383483887
206;0.996666669845581;0.014456413686275482;0.41999998688697815;11.170900344848633
207;0.9983333349227905;0.00375702534802258;0.6266666650772095;3.2524895668029785
208;0.9950000047683716;0.012228395789861679;0.6600000262260437;1.691483974456787
209;0.996666669845581;0.014412378892302513;0.7200000286102295;1.4019142389297485
210;1.0;0.0029131886549293995;0.9399999976158142;0.2896133363246918
211;0.9983333349227905;0.006248163990676403;0.2866666615009308;7.435500621795654
212;0.9950000047683716;0.024282312020659447;0.5066666603088379;6.480399131774902
213;0.9950000047683716;0.01596934348344803;0.3733333349227905;9.7352933883667
214;1.0;0.0014194834511727095;0.36666667461395264;7.047993183135986
215;0.9983333349227905;0.003315615700557828;0.2666666805744171;12.185372352600098
216;1.0;0.001053042709827423;0.5533333420753479;4.491344928741455
217;1.0;0.0008804427343420684;0.7799999713897705;0.963126003742218
218;1.0;0.0006282996037043631;0.9800000190734863;0.13921943306922913
219;1.0;0.0004058942722622305;0.9800000190734863;0.09554702043533325
220;1.0;0.0009836870012804866;0.9866666793823242;0.07984910905361176
221;1.0;0.0004693731607403606;0.9866666793823242;0.07516715675592422
222;1.0;0.0004651724302675575;0.9866666793823242;0.07569335401058197
223;1.0;0.0003906572237610817;0.9800000190734863;0.08771724998950958
224;1.0;0.0005403713439591229;0.9800000190734863;0.09987660497426987
225;1.0;0.0002277390449307859;0.9866666793823242;0.09007091075181961
226;1.0;0.0004708901687990874;0.9800000190734863;0.08877913653850555
227;1.0;0.00027371232863515615;0.9800000190734863;0.09307589381933212
228;1.0;0.00040647643618285656;0.9800000190734863;0.09297293424606323
229;1.0;0.0014107315801084042;0.9333333373069763;0.32144373655319214
230;1.0;0.000973161484580487;0.9666666388511658;0.10441600531339645
231;1.0;0.0005927034071646631;0.9800000190734863;0.08991643041372299
232;1.0;0.0002912983763962984;0.9733333587646484;0.0964219868183136
233;1.0;0.0005371176521293819;0.9733333587646484;0.10287308692932129
234;1.0;0.0003739981329999864;0.9733333587646484;0.10471779853105545
235;1.0;0.0012689970899373293;0.9399999976158142;0.22284655272960663
236;0.9883333444595337;0.03088325262069702;0.3866666555404663;9.7278470993042
237;0.9866666793823242;0.03393413871526718;0.41333332657814026;7.381730079650879
238;0.9800000190734863;0.07825916260480881;0.5666666626930237;6.544361591339111
239;0.9866666793823242;0.05272602289915085;0.7266666889190674;1.8471224308013916
240;0.9866666793823242;0.04872913286089897;0.2266666740179062;14.5078763961792
241;0.9883333444595337;0.03498125821352005;0.41999998688697815;6.5114874839782715
242;0.9833333492279053;0.04262975603342056;0.8199999928474426;1.100988507270813
243;0.9950000047683716;0.01768701709806919;0.5533333420753479;3.207228899002075
244;0.996666669845581;0.01211989764124155;0.20666666328907013;6.541785717010498
245;1.0;0.00355580379255116;0.7200000286102295;1.042294979095459
246;1.0;0.0010741377482190728;0.9333333373069763;0.18219277262687683
247;1.0;0.001144882757216692;0.9733333587646484;0.11386146396398544
248;1.0;0.0010399374878033996;0.9800000190734863;0.08977467566728592
249;0.9983333349227905;0.002995912916958332;0.9466666579246521;0.2046457976102829
250;0.996666669845581;0.009976953268051147;0.7799999713897705;1.4481335878372192
251;0.9983333349227905;0.009229115210473537;0.6200000047683716;2.416891574859619
252;1.0;0.00349589460529387;0.8333333134651184;0.6211694478988647
253;1.0;0.0012050772784277797;0.9466666579246521;0.1576838344335556
254;1.0;0.001071732142008841;0.9733333587646484;0.0817512795329094
255;1.0;0.00041039797361008823;0.9733333587646484;0.06872197240591049
256;1.0;0.0004885474918410182;0.9733333587646484;0.06592436134815216
257;1.0;0.0003922252217307687;0.9800000190734863;0.067210853099823
258;1.0;0.000660700025036931;0.9666666388511658;0.11606147885322571
259;1.0;0.0007026640232652426;0.9733333587646484;0.08489401638507843
260;1.0;0.0009441307047381997;0.9666666388511658;0.08796052634716034
261;1.0;0.0004202397249173373;0.9800000190734863;0.07012193650007248
262;1.0;0.0012299756053835154;0.9599999785423279;0.17221051454544067
263;1.0;0.00040320807602256536;0.9599999785423279;0.11601334810256958
264;0.9983333349227905;0.0028585607651621103;0.5;3.142282247543335
265;1.0;0.0013523355592042208;0.8266666531562805;1.2787907123565674
266;1.0;0.0013232872588559985;0.7066666483879089;1.5721917152404785
267;0.996666669845581;0.004836414474993944;0.9466666579246521;0.26427653431892395
268;0.996666669845581;0.007496015168726444;0.2933333218097687;9.401814460754395
269;0.9983333349227905;0.003718435764312744;0.5600000023841858;3.0697574615478516
270;1.0;0.0018639820627868176;0.5733333230018616;6.8978271484375
271;0.996666669845581;0.00540463300421834;0.7866666913032532;1.037402868270874
272;0.9983333349227905;0.002354747848585248;0.753333330154419;0.9738237261772156
273;1.0;0.0021404766011983156;0.846666693687439;0.7500991821289062
274;1.0;0.0004555119667202234;0.9200000166893005;0.36164146661758423
275;1.0;0.0008784158271737397;0.9266666769981384;0.2622455656528473
