epoch,time
160,0.5174539089202881
161,0.513002872467041
162,0.5329101085662842
163,0.5668468475341797
164,0.5797405242919922
165,0.5471911430358887
166,0.5718662738800049
167,0.5555481910705566
168,0.5655102729797363
169,0.5364353656768799
170,0.5895960330963135
171,0.5599033832550049
172,0.526050329208374
173,0.5221900939941406
174,0.5129342079162598
175,0.5364184379577637
176,0.5282297134399414
177,0.5310440063476562
178,0.5141589641571045
179,0.506007194519043
180,0.5340826511383057
181,0.5955102443695068
182,0.5616846084594727
183,0.5752403736114502
184,0.5500633716583252
185,0.608079195022583
186,0.6466219425201416
187,0.5607731342315674
188,0.5639185905456543
189,0.5718774795532227
190,0.5176162719726562
191,0.5184135437011719
192,0.5215516090393066
193,0.5110471248626709
194,0.5034723281860352
195,0.5480525493621826
196,0.5172615051269531
197,0.5161213874816895
198,0.5047354698181152
199,0.5357155799865723
200,0.5935413837432861
201,0.5855882167816162
202,0.5570802688598633
203,0.5724489688873291
204,0.5888104438781738
205,0.5603878498077393
206,0.5687747001647949
207,0.5816655158996582
208,0.5531952381134033
209,0.5540308952331543
210,0.5227816104888916
211,0.5266571044921875
212,0.5115351676940918
213,0.5296759605407715
214,0.5519585609436035
215,0.5086352825164795
216,0.5100917816162109
217,0.5247802734375
218,0.5633723735809326
219,0.5754969120025635
220,0.5541203022003174
221,0.5630285739898682
222,0.5436162948608398
223,0.5724079608917236
224,0.55010986328125
225,0.5640113353729248
226,0.5729789733886719
227,0.5283510684967041
228,0.512373685836792
229,0.5295143127441406
230,0.5014727115631104
231,0.5151348114013672
232,0.5314359664916992
233,0.519965648651123
234,0.5080008506774902
235,0.5153915882110596
236,0.5663001537322998
237,0.5754389762878418
238,0.5561187267303467
239,0.5555765628814697
240,0.5758476257324219
241,0.5721466541290283
242,0.5617680549621582
243,0.5630807876586914
244,0.5926525592803955
245,0.5508232116699219
246,0.5274302959442139
247,0.5170223712921143
248,0.5531466007232666
249,0.5222365856170654
250,0.5185017585754395
251,0.5099937915802002
252,0.5287172794342041
253,0.5188789367675781
254,0.5206289291381836
255,0.5512149333953857
256,0.5787301063537598
257,0.609992265701294
258,0.5597124099731445
259,0.568981409072876
260,0.5926451683044434
261,0.5697858333587646
262,0.5611886978149414
263,0.562267541885376
264,0.5362529754638672
265,0.5306329727172852
266,0.5238199234008789
267,0.5049870014190674
268,0.5470700263977051
269,0.5206143856048584
270,0.5122342109680176
271,0.5163710117340088
272,0.615480899810791
273,0.5570738315582275
274,0.5667455196380615
275,0.5799031257629395
276,0.5886287689208984
277,0.572566032409668
278,0.5661354064941406
279,0.580324649810791
280,0.5766541957855225
281,0.5896780490875244
282,0.6339998245239258
283,0.5579428672790527
284,0.5404689311981201
285,0.5787663459777832
286,0.5779614448547363
287,0.5564308166503906
288,0.527550458908081
289,0.619854211807251
290,0.5458059310913086
291,0.5547511577606201
292,0.557133674621582
293,0.5884742736816406
294,0.6169772148132324
295,0.5760743618011475
296,0.6384139060974121
297,0.6413323879241943
298,0.6206486225128174
299,0.5604124069213867
300,0.5307836532592773
301,0.519197940826416
302,0.5528323650360107
303,0.5109822750091553
304,0.5215747356414795
305,0.50441575050354
306,0.5337522029876709
307,0.5137448310852051
308,0.5129752159118652
309,0.5615293979644775
310,0.6067407131195068
311,0.5508236885070801
312,0.5760760307312012
313,0.6234278678894043
314,0.6541430950164795
315,0.6829910278320312
316,0.6256427764892578
317,0.5742201805114746
318,0.6744198799133301
319,0.6481776237487793
320,0.6429574489593506
321,0.6000127792358398
322,0.5618798732757568
323,0.6080405712127686
324,0.5768172740936279
325,0.5501856803894043
326,0.5966846942901611
327,0.6248757839202881
328,0.5845351219177246
329,0.5855560302734375
330,0.612598180770874
331,0.5867159366607666
332,0.6041631698608398
333,0.6060986518859863
334,0.5923943519592285
335,0.5779674053192139
336,0.5264177322387695
337,0.526324987411499
338,0.5617387294769287
339,0.5263214111328125
