epoch;accuracy;loss;val_accuracy;val_loss
41;0.9560911655426025;0.14601056277751923;0.9245705604553223;0.27661603689193726
42;0.9508594870567322;0.15622477233409882;0.9402539134025574;0.21253375709056854
43;0.9596412777900696;0.12679362297058105;0.9320388436317444;0.22241240739822388
44;0.9594544172286987;0.1344616413116455;0.9350261092185974;0.22299212217330933
45;0.9667413830757141;0.11125420033931732;0.9335324764251709;0.21492666006088257
46;0.9600149393081665;0.12694193422794342;0.9402539134025574;0.22733797132968903
47;0.9575859308242798;0.14359205961227417;0.9215832948684692;0.28581109642982483
48;0.9611360430717468;0.12014573067426682;0.9387602806091309;0.211797297000885
49;0.9702914953231812;0.10015501081943512;0.9424943923950195;0.23307453095912933
50;0.9686098694801331;0.10922926664352417;0.9350261092185974;0.23171837627887726
51;0.9676756262779236;0.12345782667398453;0.9417475461959839;0.22116881608963013
52;0.9706651568412781;0.09715103358030319;0.9305452108383179;0.23991550505161285
53;0.9674887657165527;0.10607948899269104;0.9312919974327087;0.22931598126888275
54;0.9712257385253906;0.09127926826477051;0.9335324764251709;0.25035589933395386
55;0.9684230089187622;0.10283838957548141;0.9208364486694336;0.27279791235923767
56;0.9648729562759399;0.11335670948028564;0.9365198016166687;0.23632287979125977
57;0.9682361483573914;0.10152796655893326;0.9387602806091309;0.23086942732334137
58;0.9744020700454712;0.08314678817987442;0.9432412385940552;0.2053307443857193
59;0.9674887657165527;0.10063524544239044;0.9268110394477844;0.24399065971374512
60;0.9721599221229553;0.09147975593805313;0.9402539134025574;0.2549867331981659
61;0.972907304763794;0.09463014453649521;0.9454817175865173;0.19803234934806824
62;0.972907304763794;0.08729290962219238;0.9372665882110596;0.2516290843486786
63;0.9734678864479065;0.09207619726657867;0.9454817175865173;0.20068703591823578
64;0.9753363132476807;0.08360365778207779;0.9432412385940552;0.21920783817768097
65;0.9738415479660034;0.08692453056573868;0.9469753503799438;0.20638839900493622
66;0.9770179390907288;0.07292615622282028;0.9469753503799438;0.2397262006998062
67;0.9701046347618103;0.10454701632261276;0.9350261092185974;0.27383923530578613
68;0.9719731211662292;0.0897212028503418;0.9417475461959839;0.23221823573112488
69;0.9770179390907288;0.07939494401216507;0.9395070672035217;0.25471776723861694
70;0.9758968353271484;0.08520020544528961;0.9335324764251709;0.25047793984413147
71;0.9768310785293579;0.08672970533370972;0.9171023368835449;0.3293316960334778
72;0.9691703915596008;0.0992303192615509;0.9312919974327087;0.24623243510723114
73;0.9727205038070679;0.08514074981212616;0.9395070672035217;0.24310609698295593
74;0.9770179390907288;0.07770437747240067;0.9365198016166687;0.2311892807483673
75;0.9792600870132446;0.07159695029258728;0.9268110394477844;0.3015488088130951
76;0.9794469475746155;0.0647202581167221;0.941000759601593;0.23176151514053345
77;0.9757100343704224;0.07735930383205414;0.9402539134025574;0.24149376153945923
78;0.9753363132476807;0.08140337467193604;0.9387602806091309;0.2647450566291809
79;0.9783258438110352;0.0763467326760292;0.9447348713874817;0.2309778779745102
